"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness"
0,2020-01-09 01:05:04.425771,"Alamo","Nevada",822,37.465802619366,-114.926308658197,"N",0
0,2020-11-29 01:09:04.564005,"Copper Hill","Arizona",130,33.677014137059,-110.505107070969,"D",0
0,2020-01-03 01:56:29.803797,"Vienna","Missouri",752,38.1859126234357,-91.8205858509257,"D",0
0,2020-05-19 13:15:08.476993,"Chisana","Alaska",0,61.9628935795426,-142.105767943299,"N",0
0,2020-04-08 13:30:58.763587,"Morrill","Nebraska",852,42.1440820593941,-103.851979081274,"N",0
0,2020-02-12 08:10:14.689861,"Tyonek","Alaska",291,61.2338707725015,-152.324231969397,"N",0
0,2020-05-09 00:11:01.337949,"Opheim","Montana",109,48.931346285558,-106.114295842831,"N",0
0,2020-02-01 05:07:19.123483,"Shelbyville","Tennessee",24125,35.4810697580795,-86.4950159624802,"D",0
0,2020-01-30 04:22:48.338163,"Castleton Four Corners","Vermont",807,43.6554911116928,-73.2023248731549,"D",0
0,2020-06-13 13:24:45.175793,"Iraan","Texas",1415,30.8451972849563,-102.018869081797,"D",0
0,2020-04-12 12:41:43.173921,"Adairville","Kentucky",693,36.7218361113139,-86.9082014599202,"N",0
0,2020-08-04 00:54:56.778767,"Presque Isle","Maine",8736,46.5041539939353,-68.6002488349026,"D",0
0,2020-02-18 04:36:09.301888,"Whittier","Alaska",471,61.0872051730375,-147.882367625666,"N",0
0,2020-12-07 00:25:55.628937,"Hilton","New York",5990,43.4990802824033,-77.8237905598893,"N",0
0,2020-12-12 03:26:40.214203,"Longview","Texas",112687,32.5424425330613,-94.7122860976871,"D",0
0,2020-11-13 08:28:56.439476,"Unalakleet","Alaska",800,63.9719655205878,-159.622679041032,"D",0
0,2020-02-24 05:04:56.38853,"Slickville","Pennsylvania",135,40.4393846904379,-79.5114457102878,"N",0
0,2020-01-31 00:52:24.453305,"Dubois","Wyoming",818,43.5183811841513,-109.61784838286,"N",0
0,2020-04-15 13:55:16.171962,"Anvik","Alaska",85,62.7366714627913,-161.587795224755,"N",0
0,2020-03-29 12:32:38.88611,"Orinda","California",19472,37.8691741123524,-122.199493680838,"D",0
0,2020-04-11 12:42:31.325581,"Supai","Arizona",0,35.9138290044667,-112.574027809343,"N",0
0,2020-02-01 11:51:58.647086,"Stickney","South Dakota",251,43.5416808762657,-98.3325419229604,"D",0
0,2020-11-22 11:18:28.046469,"Jenkins","Minnesota",472,46.6230333581455,-94.4645257114105,"N",0
0,2020-12-22 08:37:11.967331,"Montrose","Colorado",20703,38.4297273187983,-108.074559928325,"N",0
0,2020-12-18 02:01:24.455207,"Chignik Lake","Alaska",31,56.57614057739,-158.989947161161,"N",0
0,2020-02-10 07:34:00.889932,"Terry","Montana",430,46.982255136344,-105.427455895776,"D",0
0,2020-01-07 00:59:19.324009,"Buffalo","South Dakota",282,45.4796152222043,-103.402303694459,"N",0
0,2020-03-09 13:31:31.018732,"Blacktail","North Dakota",107,48.341693309075,-103.843629584806,"N",0
0,2020-02-12 11:04:02.51703,"Chefornak","Alaska",530,60.3216660774838,-164.284410033355,"D",0
0,2020-10-10 12:54:08.670992,"Estelle","Louisiana",16761,29.8487842036945,-90.1160712328141,"N",0
0,2020-04-30 10:02:32.509813,"Fowlerton","Texas",0,28.4828736166207,-98.912152258907,"D",0
0,2020-01-30 05:26:11.18215,"Burwell","Nebraska",1020,41.7787766144352,-99.0232629433086,"D",0
0,2020-12-14 12:28:41.982037,"Spragueville","Iowa",102,42.0730173096612,-90.5229111305106,"N",0
0,2020-12-14 00:57:36.340688,"Fort McDermitt","Nevada",326,42.4111861382918,-117.334811228384,"N",0
0,2020-03-28 23:42:28.073913,"Orkney Springs","Virginia",0,38.9117476427345,-78.9244834818229,"D",0
0,2020-08-29 23:04:45.831216,"Eldorado","Texas",1793,30.8895604898479,-100.55749888762,"N",0
0,2020-01-26 23:44:24.785274,"Lukachukai","Arizona",1876,36.3565944834011,-109.324027269561,"D",0
0,2020-03-31 02:07:25.077511,"Murdo","South Dakota",633,43.8621102033258,-100.679192828553,"D",0
0,2020-02-12 01:57:49.712763,"Weingarten","Missouri",160,37.9312612407279,-90.1600968712074,"D",0
0,2020-11-28 09:20:40.884403,"Bettles","Alaska",0,67.0903753623417,-151.621933725183,"N",0
0,2020-08-05 13:25:35.656047,"Evansville","Alaska",15,66.571683334319,-150.361487224552,"D",0
0,2020-04-17 13:08:25.041975,"Keytesville","Missouri",394,39.4597368981175,-92.8802555870075,"N",0
0,2020-02-26 05:54:28.553926,"Chehalis","Washington",7536,46.6695996280098,-123.070810743729,"D",0
0,2020-03-12 12:14:03.940552,"Furley","Kansas",48,37.9050370914833,-97.2299509322295,"N",0
0,2020-01-13 09:08:18.059953,"San Jose","Arizona",560,32.7604784119435,-109.539335140967,"D",0
0,2020-01-09 08:27:57.90639,"Meadow","Texas",834,33.2694338977002,-102.200412523482,"D",0
0,2020-02-11 12:26:59.120651,"Leoti","Kansas",1461,38.6489458422101,-101.41218109867,"D",0
0,2020-01-31 05:46:04.272587,"Vale","South Dakota",90,44.7248165828273,-102.738387306715,"D",0
0,2020-03-07 11:22:14.097887,"Pence","Indiana",0,40.3447367180868,-87.5661190442837,"D",0
0,2020-08-18 23:09:50.007052,"Box Canyon","Texas",46,30.0276844154276,-101.186540945961,"D",0
0,2020-12-06 07:35:17.929577,"Austin","Nevada",47,39.3602610920447,-116.952238192005,"N",0
0,2020-01-30 07:22:56.898552,"Jonesboro","Louisiana",4092,32.182141249023,-92.6544362394994,"N",0
0,2020-03-29 07:29:56.161828,"Cordova","Alaska",2405,60.5505358430897,-143.994927107964,"N",0
0,2020-12-09 11:52:48.07068,"Shishmaref","Alaska",462,66.3401084002217,-164.935133881329,"D",0
0,2020-02-18 04:37:06.809924,"Burlington","Colorado",3165,39.1316404356727,-102.330670643184,"D",0
0,2020-12-12 06:40:34.098792,"Lost City","Oklahoma",886,36.0120210920432,-95.0966939404122,"D",0
0,2020-12-17 07:03:22.653152,"Seldovia Village","Alaska",207,59.2848208749267,-151.155453395467,"D",0
0,2020-03-31 13:20:17.970517,"Great Falls","South Carolina",1741,34.6216507001272,-80.8835861692653,"D",0
0,2020-03-17 04:01:50.188089,"Swan Lake","Montana",226,47.839577809163,-113.256462522454,"N",0
0,2020-02-10 05:23:25.478837,"Hardin","Montana",3766,45.7239095318078,-107.890212070954,"D",0
0,2020-02-10 00:53:35.929155,"Goldfield","Nevada",231,37.5357924557677,-117.415262981159,"N",0
0,2020-05-01 12:32:40.174247,"Anaktuvuk Pass","Alaska",277,68.5780937208149,-152.494098729466,"D",0
0,2020-12-15 01:25:35.990611,"Babbitt","Minnesota",1420,47.703291202186,-91.7899371213452,"D",0
0,2020-11-27 05:36:03.750712,"Fence Lake","New Mexico",0,34.6171002236334,-108.388540358858,"D",0
0,2020-02-26 05:15:40.88378,"Rawlins","Wyoming",8217,41.6018013489472,-107.249393189856,"N",0
0,2020-02-10 00:36:14.75116,"North Baltimore","Ohio",3751,41.2039336563961,-83.6660634275281,"N",0
0,2020-01-02 11:39:32.314346,"Bancroft","Idaho",313,42.9781873651518,-111.682611592005,"D",0
0,2020-12-14 11:37:35.301249,"Lovelock","Nevada",1611,39.7700560542539,-117.9861520317,"N",0
0,2020-11-18 12:40:50.996444,"Flat","Alaska",0,62.3711220205544,-156.89925720796,"N",0
0,2020-11-15 12:23:57.373776,"Stoneville","North Carolina",1213,36.5086656158686,-79.8706553278271,"D",0
0,2020-05-20 09:36:21.624907,"Quinhagak","Alaska",1302,59.4936478312706,-161.808771650995,"N",0
0,2020-12-18 08:29:09.200358,"Grover","Colorado",179,40.8488365294189,-104.310956489132,"D",0
0,2020-01-30 13:14:17.309541,"Howell","Utah",323,41.7555535986437,-112.504832623766,"D",0
0,2020-12-07 23:52:17.253128,"Theba","Arizona",115,32.7955788310843,-112.907012407202,"N",0
0,2020-02-22 02:42:40.136669,"Sayner","Wisconsin",168,45.9644922208768,-89.509097372722,"D",0
0,2020-12-17 01:39:11.236757,"Denison","Iowa",8247,42.0422082537687,-95.4618941850509,"D",0
0,2020-12-06 07:55:27.77623,"Detroit","Texas",546,33.7493645375081,-95.3003037498352,"N",0
0,2020-03-23 00:31:31.256404,"Asher","Oklahoma",459,34.97276829636,-96.8710812039257,"N",0
0,2020-12-07 11:56:49.755434,"Casey","Iowa",387,41.5976973538409,-94.5825202145289,"D",0
0,2020-03-17 08:56:05.920463,"Lincoln","Michigan",250,44.6046454449818,-83.7228056484907,"D",0
0,2020-08-25 23:11:45.151664,"Seneca","Nebraska",28,41.830559582061,-100.931940136275,"D",0
0,2020-02-23 12:30:18.461214,"Iota","Louisiana",1459,30.3059163364683,-92.4507416652254,"D",0
0,2020-01-28 10:30:33.579594,"Juntura","Oregon",20,43.8637198547005,-118.162537557828,"N",0
0,2020-10-22 12:34:43.799676,"Teller","Alaska",309,65.6276505115048,-165.051157241661,"D",0
0,2020-05-20 11:45:41.288147,"Rocksprings","Texas",721,29.9944276424797,-100.334086588525,"N",0
0,2020-09-10 00:57:58.637093,"Silex","Missouri",383,39.1574762777374,-91.141563551544,"N",0
0,2020-04-15 11:58:18.558107,"Halchita","Utah",302,37.1852483820196,-109.996501490304,"N",0
0,2020-12-09 13:22:38.404293,"Downsville","New York",254,42.1525371138672,-75.0122963381398,"N",0
0,2020-05-14 13:13:22.877399,"Floyd","Virginia",510,36.8625124591977,-80.2324518475615,"D",0
0,2020-01-05 12:39:59.697869,"Eagle Lake","Texas",3464,29.6211673001211,-96.4228191666615,"N",0
0,2020-10-05 00:50:45.891798,"Cumberland","Ohio",362,39.7848168421626,-81.748371872182,"D",0
0,2020-03-28 10:50:54.163487,"Gerald","Missouri",1264,38.5183450996119,-91.3241515558822,"N",0
0,2020-11-30 23:55:04.343773,"Diamond City","Arkansas",831,36.544864102223,-92.8453613904607,"D",0
0,2020-02-18 00:31:14.012004,"Pima","Arizona",2910,32.9204639047385,-109.945425944852,"D",0
0,2020-02-12 09:04:00.790637,"Bison","South Dakota",419,45.3636814586315,-102.17972160152,"N",0
0,2020-02-11 03:53:03.283584,"Minco","Oklahoma",1540,35.3877229255931,-98.0279950417679,"D",0
0,2020-03-18 00:24:40.627298,"Zortman","Montana",63,47.5228182076563,-107.964651450162,"N",0
0,2020-12-05 12:51:26.769679,"La Pine","Oregon",2510,43.6195160032454,-120.771224002337,"N",0
0,2020-05-21 13:20:34.441292,"Clawson","Utah",94,39.056550987345,-110.989870224741,"N",0
0,2020-09-03 00:09:53.365097,"Study Butte","Texas",172,29.5593424278191,-103.443775038155,"N",0
0,2020-02-01 06:27:53.072731,"O'Neill","Nebraska",3574,42.5696528860799,-98.6008912351405,"D",0
0,2020-04-19 08:32:27.313403,"Kasigluk","Alaska",692,61.1142747478701,-162.720250729855,"D",0
0,2020-01-01 14:01:38.707465,"Grantsville","Utah",13637,40.5603181371168,-112.406409087321,"N",0
0,2020-03-11 12:29:19.60565,"Schoenchen","Kansas",228,38.7036139802994,-99.259493601371,"N",0
0,2020-10-15 13:24:23.302593,"Brook Park","Minnesota",123,46.0297621917775,-93.1525799631062,"D",0
0,2020-11-29 00:32:57.800108,"Butterfield","Texas",236,32.0547113706474,-105.75096198695,"N",0
0,2020-01-13 08:45:08.640483,"Black Butte Ranch","Oregon",162,44.1876295120014,-121.951892134081,"D",0
0,2020-01-16 11:32:15.36025,"Bluefield","Virginia",5016,37.2327601876222,-81.2627275837563,"D",0
0,2020-11-29 10:47:05.713891,"Gardiner","Oregon",351,43.7029740459216,-123.908437500382,"N",0
0,2020-07-19 00:43:45.236935,"Chitina","Alaska",100,61.9132959743008,-143.740469102523,"D",0
0,2020-11-29 11:10:43.011809,NA,NA,NA,67.9040238663871,-159.552269421405,"N",0
0,2020-12-31 05:28:35.346302,"Glendale","Oregon",719,42.7213116967763,-123.516478922857,"N",0
0,2020-11-29 03:51:38.709838,"Ione","Washington",382,48.5480663413015,-117.534897695127,"N",0
0,2020-12-17 05:41:34.037636,"Manzano Springs","New Mexico",30,34.9626125897132,-106.211525105251,"N",0
0,2020-05-04 11:30:44.018442,"Garden City","Kansas",27781,38.037160840874,-100.77963497903,"D",0
0,2020-07-17 00:03:42.251001,"Mount Wolf","Pennsylvania",1021,40.0355626384662,-76.6862768654573,"D",0
0,2020-02-18 04:51:12.868214,"Dublin","North Carolina",482,34.6141236980713,-78.7560743208526,"D",0
0,2020-03-22 11:25:28.692091,"Miller","Iowa",24,43.1869826348151,-93.5695206435139,"D",0
0,2020-05-21 12:57:05.067652,"East Peoria","Illinois",22485,40.6251897227128,-89.5362140219847,"D",0
0,2020-04-30 12:02:35.023483,"Monson Center","Massachusetts",1794,42.1126943445422,-72.4085661601239,"D",0
0,2020-01-07 11:04:57.678035,"Baker City","Oregon",10177,44.8787362120504,-117.59764208761,"N",0
0,2020-02-11 13:40:55.465398,"Anvik","Alaska",85,62.5127169638759,-161.09226734982,"D",0
0,2020-11-27 07:08:00.41659,"Manley Hot Springs","Alaska",20,65.0486554791563,-151.159587298905,"N",0
0,2020-01-17 03:31:34.746247,"Utica","Kansas",119,38.7961766091972,-100.181944761651,"D",0
0,2020-10-06 02:03:20.820576,"Noatak","Alaska",700,67.5417738061958,-162.438150157211,"D",0
0,2020-12-09 11:45:39.056019,"Shiocton","Wisconsin",776,44.5057366694656,-88.534824184707,"D",0
0,2020-11-20 01:26:15.33267,"Seligman","Arizona",731,35.1600214431628,-112.724828408789,"N",0
0,2020-09-03 01:11:18.05126,"Oakley","Idaho",846,41.9052432547495,-113.909566473721,"D",0
0,2020-10-24 13:21:00.116952,"Chokoloskee","Florida",911,25.9324979864901,-80.937771508409,"D",0
0,2020-07-07 12:49:39.395178,"Bruceton Mills","West Virginia",79,39.6274349793406,-79.6798904075733,"N",0
0,2020-12-09 13:18:22.266912,"Big Bay","Michigan",307,46.8323287200617,-87.2797645355102,"D",0
0,2020-02-29 12:56:20.256397,"Polebridge","Montana",49,48.6626985832443,-114.181655519358,"D",0
0,2020-11-30 13:25:27.663429,"St. Regis Falls","New York",274,44.7221036109763,-74.376201761212,"N",0
0,2020-04-05 23:40:35.030511,"Point Hope","Alaska",721,68.319288597837,-166.535256179991,"N",0
0,2020-12-02 13:08:48.389759,"McVille","North Dakota",338,47.7017153065492,-98.1881917016936,"N",0
0,2020-05-02 12:42:11.094833,"Ivanof Bay","Alaska",0,56.2851766983929,-160.180732159704,"D",0
0,2020-06-29 00:46:35.996871,"Benton","California",368,37.7265883781144,-118.419690734073,"N",0
0,2020-01-22 12:42:13.75469,"Box Canyon","Texas",46,29.6333608109815,-101.264151257919,"D",0
0,2020-01-28 10:53:57.758675,"Valentine","Texas",107,30.5513755358899,-104.618926864745,"N",0
0,2020-03-11 11:38:07.914246,"Ivanof Bay","Alaska",0,56.034081869422,-159.399280312123,"D",0
0,2020-04-17 12:03:27.503971,"Walnut Creek","Arizona",581,35.1275467080836,-114.165765172848,"N",0
0,2020-01-05 00:33:30.975481,"Oswego","New York",17028,43.4808277560346,-76.4168927533485,"D",0
0,2020-11-18 13:43:42.113889,"Lacona","New York",761,43.5880862272949,-76.0459674277029,"D",0
0,2020-03-10 01:45:55.779048,"Winnsboro","South Carolina",3332,34.4555667905255,-81.2028645128169,"N",0
0,2020-01-28 03:14:24.11206,"Seboyeta","New Mexico",212,35.3790477715339,-107.272887429197,"N",0
0,2020-02-13 01:43:24.757157,"Brownlee","Nebraska",6,42.2245033930874,-100.423827548765,"D",0
0,2020-02-27 01:36:34.393906,"Cedarville","California",718,41.5763982831329,-119.583882292138,"N",0
0,2020-01-17 04:10:02.918403,"Suttons Bay","Michigan",587,44.9934013092927,-85.676583087287,"D",0
0,2020-01-24 05:11:16.792157,"Ashton","Illinois",837,41.7987816117547,-89.1621646490704,"D",0
0,2020-01-17 11:01:41.479581,"Blanding","Utah",3303,37.6767914952293,-109.565407398425,"N",0
0,2020-02-04 02:15:55.897209,"Howard","Wisconsin",20261,44.5450841038937,-88.1272502522007,"N",0
0,2020-12-05 00:59:13.626487,"Frazer","Montana",346,48.0303911245488,-106.19002761144,"D",0
0,2020-04-11 12:44:32.632515,"Courtland","Minnesota",844,44.1970070073835,-94.2723553494115,"N",0
0,2020-01-05 13:31:07.680976,"Anderson","Alaska",160,64.4139881294675,-149.788448153713,"N",0
0,2020-04-23 14:03:26.955584,"Homestead Valley","California",2772,34.6910102918451,-116.065320198557,"D",0
0,2020-01-30 01:41:16.953787,"Patmos","Arkansas",60,33.5549997721892,-93.5668855134624,"D",0
0,2020-04-11 12:42:17.132515,"Clayton","Idaho",16,44.1996505555048,-114.542005935602,"D",0
0,2020-02-01 07:34:33.427686,"Sherwood","Tennessee",8,35.013787696289,-86.0335591888328,"N",0
0,2020-06-29 13:06:24.298754,NA,NA,NA,68.7220751835061,-164.371719709221,"D",0
0,2020-10-01 13:46:09.329966,"Beatty","Nevada",637,36.7955206613686,-116.526567561774,"N",0
0,2020-12-11 10:45:37.13167,"Ekalaka","Montana",366,45.9091934052143,-104.133377152707,"D",0
0,2020-11-25 00:15:21.269805,"Highwood","Montana",209,47.4656526908014,-110.698866243076,"D",0
0,2020-04-15 11:14:07.736354,"Saratoga","Wyoming",1864,41.4762914603129,-106.673951659085,"N",0
0,2020-02-06 00:18:05.022768,"Andersonville","Indiana",180,39.5611045027506,-85.29581979146,"N",0
0,2020-12-04 11:52:07.954904,"Canton","North Carolina",4417,35.5719127543815,-82.8065538423488,"D",0
0,2020-12-06 10:31:36.788919,"Fallon","Nevada",9371,39.7680892283709,-118.749471694055,"N",0
0,2020-02-19 11:18:25.957741,"Elfin Cove","Alaska",13,58.3204295469882,-137.047926018465,"D",0
0,2020-01-28 12:32:27.452544,"Ephrata","Washington",8493,47.2694781402083,-119.67519436755,"N",0
0,2020-07-26 00:47:02.905874,"Carrollton","Ohio",3073,40.5513312010388,-81.1380276024814,"N",0
0,2020-02-18 02:23:32.863452,"Valley Wells","California",0,36.1708981398195,-117.146161329061,"D",0
0,2020-01-31 00:58:37.151882,"Menard","Texas",1078,30.7165738290283,-100.072066133017,"D",0
0,2020-02-22 11:48:24.760821,"Richland Springs","Texas",189,31.1356279205948,-99.0415162107186,"N",0
0,2020-11-09 11:12:28.847115,"West Kennebunk","Maine",1367,43.3858313219347,-70.4781285143754,"D",0
0,2020-07-22 12:40:40.188015,"Traer","Iowa",1464,42.2228719327739,-92.4514705501983,"D",0
0,2020-12-12 12:55:51.121747,"Warrensburg","Missouri",19437,38.7117559826792,-93.7698754875396,"N",0
0,2020-08-19 23:56:31.144619,"Livengood","Alaska",11,65.7817376703528,-147.231773988023,"N",0
0,2020-01-03 00:49:20.702181,"Cambridge","Massachusetts",117794,42.3778783503418,-71.1475039244909,"D",0
0,2020-01-13 09:59:27.315947,"Manitou","Kentucky",163,37.390458489054,-87.6023399217998,"D",0
0,2020-01-17 23:40:24.95449,"Cisne","Illinois",610,38.486366604782,-88.450464901657,"N",0
0,2020-02-19 02:08:19.081934,"Cornucopia","Wisconsin",104,46.9500413964454,-91.1372773740187,"N",0
0,2020-02-08 12:26:59.489158,"Exeter","Missouri",997,36.6817996895138,-93.9155550257112,"D",0
0,2020-12-16 02:19:58.163689,"Lockhart","South Carolina",411,34.7762678852855,-81.4114799637095,"N",0
0,2020-01-28 06:28:09.630908,"Graniteville","Vermont",362,44.0865217680945,-72.4588643486786,"N",0
0,2020-03-19 11:28:47.255836,"Beavercreek","Ohio",46787,39.7204700496821,-84.002614421679,"D",0
0,2020-02-01 06:53:55.66379,"Mekoryuk","Alaska",290,59.829163606509,-166.376730776378,"N",0
0,2020-01-25 00:39:55.378527,"Kirbyville","Texas",2027,30.6450062433302,-93.7193039183065,"D",0
0,2020-05-15 13:06:39.854948,"Hillsboro","Alabama",482,34.6403837399982,-87.1764940750806,"D",0
0,2020-01-23 02:22:56.798772,"Sabina","Ohio",2842,39.5057945445328,-83.6084456366647,"N",0
0,2020-12-22 08:28:39.641067,"Denio","Nevada",12,41.7683259801968,-119.295595764694,"N",0
0,2020-10-27 23:56:11.573499,"Grand Marais","Michigan",255,47.231486291233,-86.3184767954831,"D",0
0,2020-03-31 00:19:00.584555,"Litchfield","California",88,40.3296950945683,-120.401819879936,"N",0
0,2020-12-08 00:47:57.413471,NA,NA,NA,68.1512734242722,-142.70553369139,"N",0
0,2020-03-04 09:38:29.111089,"Sidney","Nebraska",6396,41.0499878728469,-102.917586279048,"D",0
0,2020-04-10 10:29:25.297006,"Pine Knot","Kentucky",1358,36.6512356892481,-84.4336158164946,"N",0
0,2020-10-22 23:40:38.280515,"Table Rock","Wyoming",0,41.8267992049544,-108.50519675862,"D",0
0,2020-05-28 02:47:12.985682,"Murray","Iowa",648,41.0995584921102,-93.8784498406563,"D",0
0,2020-05-28 02:24:38.088693,"Daleville","Indiana",1503,40.1603678409691,-85.5773915417526,"D",0
0,2020-03-08 11:49:49.776317,"Ronald","Washington",248,47.4004309237973,-120.869547300014,"N",0
0,2020-09-16 12:53:47.809426,"Peacham","Vermont",277,44.411138927546,-72.2008501001787,"D",0
0,2020-03-15 00:12:44.573402,"Tecolote","New Mexico",35,35.3850957960053,-105.143334439267,"D",0
0,2020-02-26 11:23:45.411866,"Kobuk","Alaska",125,66.634012217029,-155.65970132581,"N",0
0,2020-02-19 01:56:22.40201,"Hope","Idaho",164,48.367236947926,-116.319825016258,"D",0
0,2020-10-15 13:53:51.68207,"Caspian","Michigan",553,46.0260453664142,-88.8828333463055,"N",0
0,2020-12-17 11:34:35.933828,NA,NA,NA,68.1922359440406,-157.773282914214,"D",0
0,2020-12-17 03:02:12.907197,NA,NA,NA,67.8500361502201,-143.840598382103,"N",0
0,2020-05-10 12:40:52.728423,"Hale Center","Texas",1705,33.9736906161585,-101.979574776736,"D",0
0,2020-10-25 02:18:24.432026,"Newberry","Michigan",1453,46.643935405101,-85.1020610098617,"N",0
0,2020-12-20 09:08:44.90382,"Tetlin","Alaska",208,63.2984553493985,-142.591831784788,"N",0
0,2020-05-10 13:14:52.733306,"Ball","Louisiana",3900,31.4414259193892,-92.2682468704945,"N",0
0,2020-02-22 07:20:10.655643,"Red Devil","Alaska",3,61.7183955870454,-157.278076769848,"D",0
0,2020-12-25 00:48:09.030268,"Kaycee","Wyoming",254,43.7046246476572,-106.667719428974,"D",0
0,2020-02-22 11:45:22.362635,"Martinsburg","Indiana",150,38.454045057805,-85.9895557362296,"D",0
0,2020-01-31 03:42:19.172796,"Salton City","California",6244,33.0865876564969,-115.917013535767,"N",0
0,2020-12-12 04:55:19.221958,NA,NA,NA,69.2888766706978,-145.742387241094,"D",0
0,2020-01-20 23:18:41.038609,"Villa del Sol","Texas",61,26.175908375899,-97.5652386054897,"N",0
0,2020-03-16 13:09:23.635762,"Chena Ridge","Alaska",5927,64.7908521661606,-148.118405177048,"D",0
0,2020-04-28 01:11:16.346208,"Monticello","Utah",1941,37.9423158629473,-109.275624001326,"N",0
0,2020-12-16 04:26:13.75118,"Lime Village","Alaska",9,61.3625290848296,-154.344720834755,"N",0
0,2020-01-16 01:01:16.354239,"Deer Canyon","New Mexico",0,34.3425790925715,-106.115967343211,"N",0
0,2020-05-27 11:32:38.892415,"Sellers","South Carolina",188,34.2886352020764,-79.5220630631318,"N",0
0,2020-01-11 04:52:48.538856,"Carnegie","Pennsylvania",8015,40.41083468966,-80.0859106025572,"D",0
0,2020-01-03 07:53:35.748615,"Los Ybanez","Texas",0,32.6607292045915,-101.839752702108,"D",0
0,2020-02-12 02:02:54.808494,"Opheim","Montana",109,48.6753930760287,-106.45943971816,"D",0
0,2020-02-29 12:05:33.16925,"Hermansville","Michigan",621,45.6548388964357,-87.7861546124069,"D",0
0,2020-01-31 06:35:11.618314,"Viburnum","Missouri",809,37.6870874117971,-91.2530224723103,"N",0
0,2020-01-29 23:52:39.805532,"Merriman","Nebraska",90,43.0291266219257,-101.845331415476,"D",0
0,2020-12-06 10:20:08.627566,"Jackpot","Nevada",1429,41.811904273683,-115.178942742728,"D",0
0,2020-05-19 23:33:57.139771,"Gustavus","Alaska",610,58.3710495064144,-135.722362173252,"N",0
0,2020-08-05 12:57:00.583341,"Atlantic City","Wyoming",27,42.1959975883344,-108.906356874349,"N",0
0,2020-02-07 01:52:26.221282,"Manson","Washington",1595,47.9098134542572,-120.371870747157,"N",0
0,2020-04-12 12:48:17.048052,"Aguila","Arizona",208,33.8548971363813,-113.10488051458,"D",0
0,2020-11-02 13:34:02.219971,"Stratton","Ohio",249,40.5415872482845,-80.6164456043488,"D",0
0,2020-11-13 10:07:46.094874,"Trail","Oregon",652,42.9301715166531,-122.767171185697,"N",0
0,2020-12-18 08:17:21.106908,"Edna","Texas",5994,29.1345884855918,-96.7624945741834,"D",0
0,2020-02-10 11:33:18.894005,"Sanderson","Texas",678,30.4234869756858,-102.379977964067,"N",0
0,2020-02-10 07:45:41.044389,"Takotna","Alaska",67,63.0819551554318,-155.979031460613,"N",0
0,2020-02-08 01:07:31.942102,"Nixon","Nevada",313,39.8197398379809,-119.124145930118,"N",0
0,2020-10-21 00:42:13.589204,"Fernley","Nevada",23631,39.5464230734862,-119.070453706163,"D",0
0,2020-11-27 11:43:47.677148,"Mesick","Michigan",416,44.3573876657936,-85.7883291053589,"D",0
0,2020-02-02 23:27:21.659254,"Berlin","North Dakota",45,46.3716377690235,-98.4893914573742,"D",0
0,2020-11-27 10:39:07.385669,"Virginia City","Montana",148,45.3478182758225,-111.871169526467,"D",0
0,2020-01-31 01:45:53.793167,"Paxson","Alaska",20,63.1485672413153,-145.209065372113,"D",0
0,2020-01-15 11:22:24.419275,NA,NA,NA,67.9050753682567,-159.685451696601,"N",0
0,2020-01-28 02:14:56.789087,"Friendsville","Tennessee",1056,35.7788668379893,-84.1275877104119,"D",0
0,2020-11-27 10:38:04.984741,"Hulett","Wyoming",445,44.7692171687018,-104.54745213193,"D",0
0,2020-08-29 22:50:48.352041,"Wingate","Texas",25,32.0309980296293,-100.138040888833,"D",0
0,2020-04-21 12:43:09.022082,"Vail","Colorado",4729,39.753886719232,-106.350834661276,"N",0
0,2020-01-18 02:42:44.747394,"Clear Lake","Indiana",409,41.7094874303608,-84.7926321565058,"D",0
0,2020-04-18 11:34:33.37208,"Brewer","Maine",9654,44.6516801015002,-68.9616578477152,"N",0
0,2020-02-22 05:12:59.406907,"De Tour Village","Michigan",231,45.9158848058805,-84.1784315132033,"D",0
0,2020-12-16 11:59:56.316236,"Orovada","Nevada",158,41.5549243022148,-118.177418292237,"N",0
0,2020-08-20 00:15:50.296496,"Zionsville","Indiana",31442,40.0580969236955,-86.3324043463357,"D",0
0,2020-04-15 08:54:19.038498,NA,NA,NA,68.7702767005358,-164.206996684354,"D",0
0,2020-05-02 11:37:00.504212,"Capron","Virginia",151,36.7467839371242,-77.2061969550858,"N",0
0,2020-12-20 13:25:27.860405,"Delta","Colorado",9266,38.829375594124,-108.352692807907,"D",0
0,2020-10-25 14:26:49.803903,"Bear Valley Springs","California",5787,35.1953056799531,-118.671081633332,"D",0
0,2020-01-12 10:07:25.394627,"Creston","Nebraska",149,41.718316599101,-97.3932537492322,"D",0
0,2020-03-31 03:28:23.962113,"Elmwood Park","Wisconsin",528,42.6283983570321,-87.5122182641372,"D",0
0,2020-02-19 03:34:28.595282,"Gallina","New Mexico",273,36.2664159280494,-106.827952186572,"N",0
0,2020-11-27 06:30:42.680007,"Koyuk","Alaska",306,64.9098358238923,-160.636884503714,"N",0
0,2020-01-03 06:09:19.814575,"Holgate","Ohio",1033,41.2719148623945,-84.1416593102568,"D",0
0,2020-03-28 12:21:23.20613,"Birney","Montana",81,45.5045025852452,-106.462454666988,"N",0
